vote_id,vote_average,vote_count
353866,6.4,7
44645,5.3,10
314570,5.2,38
254420,0,0
50578,7,15
147367,5,1
340746,5,1
310567,6.8,5
381505,6.1,6
109581,5,3
375599,6,2
344854,0,0
385379,6,6
311770,5,1
358907,5,1
323428,5,1
324764,0,0
346469,8,2
347344,5,2
303636,7.6,6
321283,5,1
356218,7,1
347106,0,0
335683,7.5,2
363607,6,1
389115,6,4
377290,8.5,2
381277,6.3,8
268618,7.8,4
341491,5,3
341490,6.5,2
91041,5,1
250974,5.5,2
280583,3.9,5
69471,6,2
39301,6,2
107775,6.5,2
17575,7,3
198783,8.2,15
55154,7.7,14
33340,8,3
64116,0,0
388468,7.3,14
87654,6.4,8
336885,4,1
373757,7.3,10
285165,7.4,5
348675,5.5,4
11392,7.3,3
57911,6,2
342695,6.8,21
16039,6.3,15
20661,6.6,12
335582,5.6,8
11390,6.3,5
76312,5.4,16
155714,0,0
146184,6.8,839
80362,5.5,6
324284,7.6,25
391617,5.7,23
37433,5.9,8
47408,5.7,38
14233,7.5,4
48417,4,4
397914,5,1
347031,5,6
367416,5.6,11
378348,6.1,30
40534,5.6,468
102961,6.8,6
339148,7.6,19
222220,6.2,416
57992,6.7,54
66897,5,20
139251,8.3,3
391778,8,2
4546,5.7,10
389053,0,0
343140,0,0
363103,6,2
301804,8,2
374458,5.3,54
26677,7.3,25
322745,6,1
169448,5.3,2
335409,6,1
260401,9,2
260399,6.1,8
107104,1,1
391375,4,10
398289,3.9,4
342464,1.9,15
148434,4,2
109456,7.7,31
150226,7,16
3698,6.8,9
5434,6,84
292610,5.8,8
40162,6,1
58419,5.8,4
31264,3.2,18
171993,2.2,13
374173,3.9,32
353989,3.4,7
45783,3,1
356842,7.1,8
16884,6,1
94067,8.3,4
88518,4.8,15
57313,4.1,4
79078,4,2
385320,5.9,4
21293,5.3,2
279588,2.4,5
214676,7.3,4
265982,3.1,7
376523,5.8,9
26521,5,2
41028,5.5,2
135652,5,1
93041,0,0
180886,8,4
72754,4.3,2
346384,4,1
18932,4.5,2
45780,5,1
41149,5.8,984
25787,5.6,34
280178,3.6,8
269306,4.5,162
109380,6.3,7
103941,6.2,5
361146,6.3,3
29798,4.5,1
298228,7,1
308531,7.3,3
32790,7.4,560
30641,6.7,23
257345,6.3,3
256771,5.1,25
34598,6.1,9
41962,7,11
110283,6.4,13
83183,7,18
139176,6.1,31
318121,4.3,3
293413,6.1,7
397403,4,5
24793,6,1
40258,6,4
105184,5,1
60163,6.6,348
40863,8,3
379220,3.4,8
258771,7.6,12
322506,5.6,89
221343,5.6,4
121245,6.2,6
81120,5.1,8
362247,5.5,4
341012,7,5
198652,5.8,29
37237,0,0
324314,7.3,6
298459,0,0
114030,3.7,13
398854,10,1
356366,4.4,12
377158,6.6,4
350904,5,5
330294,7,7
364831,6.2,15
291863,4.5,44
398830,8.8,176
309879,8.5,65
400791,0,0
107315,7,1
91950,0,0
169782,6.6,90
98927,4.7,11
33108,3.2,3
353433,6.6,5
192040,8.4,56
220903,5,1
384130,6.8,74
370260,7,2018
280004,4,1
347123,2,2
121572,3,4
43608,6,7
29477,0,0
400608,0,0
356329,0,0
58522,6.8,15
259693,7.7,51
248741,4.9,5
55608,5.9,4
30656,4.6,35
89587,6.8,19
312623,6,1
326255,6,1
400948,5,3
377823,5.6,5
376261,0,0
109088,6,1
66756,6.8,72
205891,5.1,89
364902,6.3,2
218351,7.3,175
241374,5.9,7
134475,5.3,118
65192,7.1,5
122331,7.3,4
375356,6,2
391757,5,2
328429,4.7,3
30665,5.4,4
245913,1,2
82819,6.8,21
75198,3.9,49
51334,4.4,34
94659,5.7,5
117472,7.2,177
117767,7.1,27
44688,5,1
132133,5,2
105136,0,0
329750,5.5,1
395883,0,0
84228,0,0
270650,6.5,5
366564,0,0
356332,5.3,4
157515,5.6,13
103578,0,0
230471,0,0
150912,4.8,2
281238,5.3,2203
145244,5.5,5
87335,5.6,20
205557,4.9,18
61581,5.8,10
389427,3.5,4
144341,4.1,31
147575,0,0
150224,10,1
43074,6.3,19
52947,8.8,4
339739,6.1,20
61294,4.4,325
30942,5.2,42
32003,4.2,10
353610,8,1
350566,7,1
206657,0,0
287703,3.9,6
284152,4.8,10
25625,5.7,3
168098,4.9,7
356334,7,2
28529,5.8,4
300210,8.5,2
112767,5.8,30
131172,4.8,10
377150,6.1,52
244839,5.5,27
216521,4.9,47
170898,7.7,6
25079,5.8,13
80699,7.6,26
130638,4.3,6
363889,6.3,4
355598,4.3,99
323372,6.5,2
370687,5,1
373476,4.1,13
300761,5.7,7
41312,6.1,7
258755,5.3,11
28775,5.7,10
217057,5.4,7
327040,8,5
34202,6.9,18
401895,4.9,79
397003,5.7,13
138705,4.1,13
150208,6.5,2
61123,4.2,5
80256,4.3,5
41454,7.3,187
381080,5.1,8
297721,7.5,23
359790,6.8,52
51806,7.6,17
343724,3,2
392961,6.5,2
35429,6.6,10
73307,5.3,18
380225,5.2,10
229154,5.5,2
226437,5.8,2
258322,5,2
324181,0,0
63398,6.9,5
4948,6.6,9
51444,6.6,34
31453,6.9,20
52199,6.4,4
30667,8.2,6
133563,6,2
213373,5.8,12
169357,6,3
206789,6.2,1699
345735,5.6,11
397517,8,5
185738,4.8,3
168814,7,6
266279,4,4
40946,5.4,7
55424,4,1
175331,0,0
302699,8.5,73
72152,5.4,15
94798,5.3,6
139582,3.3,11
14751,4.4,13
53284,7.4,32
63006,4.8,5
379275,0,0
305309,5,2
377462,7.9,10
399747,7.3,13
89662,5.9,14
216546,7.5,4
86971,5.8,2
398535,5.9,6
202244,5.4,9
68078,5,2
266541,7.4,13
50125,7.5,22
400174,4.6,40
324421,7.4,5
34216,4.4,16
39048,8,2
57880,4,2
115893,4.8,8
101024,6.6,4
66834,7,2
67572,0,0
210910,6,1
30948,0,0
24921,0,0
94811,5.3,3
376263,6,12
35891,0,0
95700,6.1,7
376237,6.5,174
175171,5.8,31
178927,0,0
103668,6.4,4
285953,6.6,5
84831,6,1
334670,0,0
335430,0,0
57458,4.5,2
267192,6.1,5
110490,7.8,8
278935,6.8,7
183855,5.5,2
48502,4,24
199883,5,56
146905,5.8,4
50489,5.9,7
377210,5.6,9
70461,6.8,23
355786,5.9,2386
68309,4.8,4
267977,6,1
401442,4.9,14
400605,2.7,3
46548,6.6,9
70859,2.3,2
76474,5.7,5
377213,7.1,18
324668,6.2,14
278348,6.6,6
289207,5.8,18
192097,6.7,8
53283,5.3,8
35687,0,0
54142,7.3,3
126318,6.5,2
15975,7.1,71
56897,6,2
172817,5.5,7
323426,6.3,7
68256,4.9,14
85043,3.7,3
202984,0,0
324820,0,0
337965,6.8,5
360606,4.2,23
92691,7,1
98106,0,0
71503,6.6,7
61689,6.5,9
79192,5.3,8
238124,6.3,18
197864,0,0
253337,4.8,10
384450,4.9,19
263945,4.5,3
40741,7.1,6
90351,6.4,4
10458,7.3,33
60971,7.1,27
390592,5.7,26
274266,6.7,53
131737,8,1
30787,5.5,2488
51066,6.1,1356
14685,5.9,901
312113,5.6,1170
355254,6.3,1174
393562,6.2,697
352179,5.9,14
392553,7.5,6
338063,6,1
258489,5.5,82
316727,4.5,1
316023,4.5,22
278154,6.5,2
345911,10,2
294272,5.7,239
388191,5.7,16
328716,5.3,6
367053,5.8,8
333386,5.7,23
254575,6.2,104
243752,0,0
367197,0,0
177869,6.7,17
369776,4,1
40451,6.8,69
89904,5.3,50
55035,4.9,31
12529,5.6,79
9031,6.7,19
259634,6.8,203
46572,5.6,17
315439,6.6,43
302161,5.7,8
340611,1,1
337874,7.8,181
267852,5,5
53010,5.5,87
214209,5.6,24
353571,5.6,12
369228,7.9,9
367999,5.9,148
356758,7,5
371942,7.8,5
359156,5.4,9
359152,0,0
343173,8.3,3
390512,6.3,6
27123,6.6,6
332741,5.6,33
359412,7.1,5
319352,6.3,26
317214,6.6,10
33201,5.3,86
340937,4.1,7
309882,6.4,12
58430,8.2,487
230722,5.1,11
369032,7.8,14
27243,5,1
346641,7,15
324794,0,0
372411,5.1,47
53335,7,4
273645,4.7,3
399106,6,1
49341,2.3,5
269705,2.8,4
324322,0,0
330068,0,0
209645,4.7,10
274504,6,1
196324,5.5,4
341957,5.8,9
101206,4.8,17
31265,0,0
34875,6.8,7
395476,6.3,2
357529,5,1
94176,6.9,5
360283,4,1
400121,4,11
49237,3.7,3
398265,6.4,5
52593,8,1
35007,0,0
120885,6,1
130134,0,0
17342,7.7,3
193284,5.3,3
184710,0,0
380372,5,1
83876,5.3,2
102814,0,0
94544,4,1
174150,5,2
262260,5,3
254664,5.5,4
137308,5.8,13
156967,7.4,5
156954,6,2
66780,0,0
137826,6,1
262829,0,0
108063,6.3,2
41294,7.6,241
45192,8.3,3
64694,6.3,3
70193,5.8,9
66062,5.3,6
211222,7.5,15
266874,5,1
402877,5.1,7
24678,0,0
337703,4,102
228941,7.9,49
81633,7.1,87
110412,5,1
394047,8.3,3
378441,5.8,19
120121,3.3,2
189696,6.7,3
196319,4.5,5
400411,7.6,19
376233,5.8,18
364051,7.8,8
349441,4.3,19
373479,5.6,4
373922,5.2,3
359641,6,1
357799,7,2
119637,6.5,5
354275,7.4,10
62675,7.1,2262
384845,4.1,17
394499,0,0
41004,7,10
145481,6.5,11
82776,0,0
41298,0,0
45191,0,0
18944,0,0
328387,6.5,1
389425,7.3,10
95322,5.2,18
46784,7,2106
46781,5.7,68
272720,6.5,4
303497,6.4,9
303484,6.3,25
356862,7.3,411
356864,7.7,15
118014,2.9,7
49037,2,2
363676,1.3,6
371865,5.4,5
377287,2.3,3
361571,6.3,4
392817,6.5,2
338189,7.3,6
378813,7.8,26
118430,6.7,3
101293,6.4,51
31128,4.3,5
76681,7.2,32
150273,7,71
22020,0,0
96129,0,0
275603,0,0
404022,4,1
385031,5,9
154441,7.4,10
93091,0,0
44510,5,1
376812,6.8,4
342213,5,1
148615,4.7,3
389180,6.3,9
262542,6.4,21
16909,6,199
372297,6.9,6
126043,4.7,102
405621,5,18
103396,2.4,8
130957,0,0
54893,3.4,28
98644,6,4
393834,5.2,47
366514,6.7,3
63989,0,0
328901,6.2,9
388862,7,5
263416,7.7,11
150871,6.8,8
316268,5.8,11
293516,6.7,3
360249,6.3,3
28406,5,17
362765,6.6,13
368620,8.6,5
50186,6.1,20
362876,7,3
361249,5.6,8
4279,5,33
87081,7,3
324300,5.9,15
15467,7,5
349086,6.6,592
257026,4,1
41278,6.8,1392
86320,0,0
86531,7,1
397278,0,0
67303,4.9,8
68895,7,4
314837,0,0
325789,6,5
26351,0,0
308266,5.4,6
316003,6.6,7
353216,6,11
82664,4.7,19
345054,7.3,3
400668,7.2,29
133736,2.8,97
227859,4.8,2
299751,7.2,10
55344,3.5,19
401387,5.3,29
390880,5.8,10
405388,6.1,103
292277,6.3,12
61348,4.9,10
368596,5.8,8
347981,4,2
331393,5.2,12
31385,8.5,4
376501,7,1
373453,6.5,10
351809,0,0
365997,6.6,7
382651,4.2,45
356201,7.3,8
392885,0,0
28073,0,1
175427,6,5
237799,5.9,28
40585,5,1
318052,4.7,7
254251,5,1
98948,0,0
216043,6.3,4
88949,7.1,70
76468,0,1
54821,5,1
215814,4.5,2
22750,6,2
86254,6.5,5
43473,6.5,2
90726,7.5,2
139826,5.6,9
371738,0,1
166007,4.3,4
110692,7.7,3
134435,0,0
17288,5.3,4
8383,5.4,24
325240,0,1
112675,4.6,13
46879,4.7,27
162874,6.2,14
90164,7.7,5
316491,0,0
247354,6.4,8
260646,0,0
404829,6.2,19
298028,4,4
397873,3,1
403232,7.5,1
282024,9,2
42498,5,38
257006,5,2
367816,0,0
126140,7.3,7
347647,6.4,33
407036,6.2,25
46658,6.5,4
225776,7.5,4
76348,6.6,23
369033,6.2,9
159201,5.9,64
192868,0,0
159942,0,0
356626,5.5,8
253343,6.4,63
247845,5.9,73
332806,6.2,485
376426,0,0
373348,5.7,3
358430,7,2
314635,6.2,7
300949,3.9,15
353163,5,1
278247,0,0
374052,4,2
382322,1.8,2
125495,6.1,6
173689,6.4,5
138061,6.3,12
174354,5.1,7
303856,4,2
190163,5.5,6
156335,8,1
79596,10,1
50688,6.2,21
77864,0,0
42591,5.3,3
12602,3.5,4
42717,5.5,7
185752,8,1
109636,6.7,6
165644,5.7,5
101185,4.8,4
29924,6.6,9
387444,5,1
79106,4,1
108432,3.8,5
35165,6,1
165401,3.3,9
18560,5.8,3
24057,5.5,3
73772,6,1
38622,6.3,1287
183073,7.2,1304
76199,5.7,80
38494,6.7,47
161796,4.5,64
104185,6,3
27144,4.8,18
26921,6.8,201
352694,5.6,153
376659,4,1
338766,0,0
310888,6,2
373473,4.6,16
377587,6.4,7
48995,7.9,11
330070,0,0
390734,0,0
383869,6.3,2
46744,5.1,30
47535,10,1
388192,7.9,14
404073,6.1,85
67617,4.5,18
397365,6.2,9
208173,0,0
190326,8,1
140423,6.7,1830
347642,5.5,39
84275,7.1,9
393184,0,0
62592,0,0
140894,10,1
27154,5.1,548
207558,7,16
63423,6.2,36
300669,7,1
378570,6.6,28
333846,7.7,6
340224,6,6
288504,7.5,2
405653,5,1
403119,7.4,7
380762,5,16
370178,6,14
340712,5,4
391995,10,1
63859,6.4,17
173385,4.8,56
113262,4,1
158741,5.6,5
82929,8,3
4288,6,1
266036,6.3,2
60700,5,1
407298,0,0
353732,0,0
388347,5.8,85
365709,7,1
106618,4.3,3
123628,6.8,67
120729,1.5,2
198491,4.3,18
154399,2,3
47034,5.5,2
54583,0,0
368940,6,1
118195,6.4,4
338079,3.3,33
334304,6,3
340119,4,2
62009,6.7,3
54107,1,1
49855,1.3,2
408140,7.5,1
369605,5.5,2
378607,4.3,3
228496,0,0
268893,4.7,3
261410,4.5,2
273318,1,1
273122,4.2,3
273127,3.8,3
314580,5,3
261409,3.9,4
273312,2,1
314601,3,2
273296,3,2
273302,2,1
273310,1,1
275136,0,0
273578,5,16
273309,4.6,6
273315,6.7,5
273149,5,4
275065,5.8,6
275130,5.9,118
275074,0,0
273205,5,1
335509,10,1
314420,5.3,3
293093,5.9,12
180691,4.3,3
20846,5.6,5
43035,5,2
390584,0,0
358615,5.5,2
112699,5.8,4
86360,6.9,4
282040,7.2,7
32091,4.3,88
396395,5.7,29
40717,7.3,952
230058,7.7,9
168541,5.8,49
246381,7.4,7
168552,0,0
199916,0,0
324277,5.3,10
390989,3.9,9
382079,6.3,3
376660,7.5,30
407789,7.2,31
50497,7,1
256885,0,0
268666,0,0
393367,0,0
302323,6.9,251
403130,6.2,525
82942,5.4,38
21452,5.4,21
28808,8.2,6
159550,6.6,498
404567,5,20
79163,6.7,15
309579,6,13
351339,5.3,37
309886,6,11
352695,5,3
366656,6,2
394632,4.5,2
337674,6,1
299780,6.5,16
254679,7.3,7
397520,7,1
399894,5.5,4
391477,7.4,7
64133,5.5,6
149026,5,1
258945,5.3,11
241396,7.8,4
56531,0,0
150084,6.1,10
292298,0,0
94502,7,2
50461,4.8,5
166610,4.9,4
329024,2.3,6
17376,5,1
77649,6.8,10
396269,7.7,984
105506,6.5,10
399097,6,8
392554,6.3,6
65442,6.7,10
198057,6.4,9
268956,6.7,7
296472,5.8,6
141267,6.6,8
396535,5,6
138115,5.6,7
138118,5.4,7
136071,5.3,6
133879,5,1
24024,6,2
24025,5,1
229007,0,0
389614,0,0
231811,0,0
168056,0,0
168057,2,1
231812,5.3,376
210019,4.4,43
109020,5.4,14
185154,10,1
105848,7,12
105672,5.6,39
260883,5.5,101
147643,4,50
49635,0,0
368031,5,1
376579,6.7,12
356901,5.1,26
403593,5.1,41
26803,1.5,2
402446,10,1
336455,6,2
407389,0,0
384111,6,1
256916,2.5,3
31111,7,2
336265,6.4,7
306966,6.3,2
184799,8.3,7
149320,7,2
57666,0,0
183889,7.7,7
177474,4.9,14
391088,6.3,6
41125,8,2
373471,0,0
118490,4.5,2
375384,4,28
403173,5,2
262755,6,5
32013,0,0
319998,4.7,3
32556,3.5,2
79644,5,11
402042,5.9,5
180859,5.3,5
238475,7.6,14
179573,5.1,10
35297,6.3,20
5856,4.9,12
182583,5.1,9
66623,5.8,8
190967,6,1
142093,5.3,2
118946,4.1,11
80670,5.8,10
99758,4.1,17
47397,5.9,18
92391,4.8,6
25356,7,12
57733,5.3,7
68551,6.7,15
56296,5.4,7
49261,4.7,8
17144,5.6,5
27391,6.3,8
34989,3.3,7
20782,6.3,6
61999,3.7,3
59317,5.9,4
48837,6.9,11
41203,4,13
35733,2.5,2
35730,1,1
35731,3.8,18
55774,5,8
93685,5.5,1
65626,5.8,30
46927,6.3,10
27595,4.8,6
22745,7,1
41182,5.4,33
132765,7.3,3
347757,6.9,6
248781,5.3,1236
123858,6,13
310602,7.8,5
211505,6.3,6
362736,7.3,5
300402,4.6,9
381767,5.9,11
161915,4.4,4
50181,5.7,3
278924,8.2,13
26911,4.8,41
374471,6.5,128
86096,5.9,2358
57395,5,1
355998,7.5,2
42084,5.5,36
369019,2.5,2
199929,8,2
376482,5.3,29
332285,5.3,3
294795,0,0
333484,6.5,11
225534,6,1
405325,7,11
407375,0,0
407455,6.3,8
266400,5.4,6
401123,5.7,8
56552,5.6,10
42560,5.2,6
319092,6.9,4
404117,4.7,5
377516,6.8,11
129006,5.5,181
20583,3.3,5
30975,5,5
49857,4.7,6
21636,0,0
25182,5,1
81450,4.1,5
87311,5.9,23
32147,7,2
270774,7.3,1831
33317,6.3,12
144421,6.8,110
29890,9,1
99313,6.6,16
207413,6.3,5
380856,0,0
308174,4.6,4
407613,0,0
376867,0,0
271706,0,0
348668,5.6,9
322903,5,1
19723,0,0
71559,5.8,29
87343,4,1
82686,8,1
267497,0,0
267506,5.7,8
260916,7,2
69870,5.9,59
82405,6.5,3
134390,6.6,10
389868,6,10
294047,7.8,24
36926,7,13
138543,7.2,306
228034,5.6,600
381044,3.5,10
330982,6.3,4
358332,7,1
77660,6,1
88558,7.8,4
26945,5.1,4
91921,0,0
381356,0,0
213681,0,0
347763,5.8,4
63959,6.1,22
21837,0,0
332212,5.6,9
393841,5.6,39
36375,7.3,25
85814,3.7,15
172104,8.1,8
68139,7.7,7
376651,4,2
300596,8.4,20
247773,4.5,4
248694,5,1
376581,5.7,5
392572,6.5,2
340213,5.5,32
342562,7.7,982
44902,2,2
232860,6,3
404141,6,64
176568,6.1,11
126402,6.3,972
336220,6.9,403
324345,5.7,436
347751,7.1,103
313297,6.5,1478
358243,6.5,3213
164580,6.2,1837
381255,6.9,70
274902,6.9,2121
95610,6.8,82
283552,4.8,16
377264,7.3,3
317557,8,1
296524,7,2
283366,5.1,21
346685,8.5,4
369883,7.6,24
302946,5.9,11
339927,6.4,4
343010,7.3,5
8893,4.4,50
292948,7.1,256
181553,7.5,4
380879,7.4,15
376847,7.1,11
381418,5.9,5
296865,8,1
394051,6.4,19
379887,5.2,17
398721,7.2,10
382399,5.5,22
247414,8.5,2
385962,5.6,73
394170,7,3
39061,5.2,24
286239,5.9,21
391629,6.7,16
317930,5,14
373200,6.7,26
393441,6,1
400247,5.5,32
347126,7,6
294221,8.5,5
391779,7.6,9
366080,3.7,3
390437,4.8,4
406429,0,0
402672,4,3
260240,6.7,3
407887,7.7,23
358505,5.7,11
384641,5,2
384573,7.5,8
137072,8,1
206328,7.5,26
41844,3.4,9
110130,6.3,202
378195,5.9,31
72640,5.9,30
342588,6.5,213
225038,7,1
146893,5.6,21
346564,0,0
368942,0,0
407518,9,1
331583,8.3,3
348677,6.5,2
267800,6,1
340485,0,0
409676,2,1
139521,6.5,14
411711,0,0
245622,3.3,2
231020,4.8,2
403936,0,0
297399,8,1
262786,5.4,13
231145,6.4,7
370664,3,2
27605,0,0
267590,1.3,3
49199,5,2
378450,2.9,13
261872,5.8,2
374003,7.1,6
21799,7.4,8
78715,8,2
86970,6.6,4
218408,6.2,5
63877,8,2
42944,6.3,4
53245,5.5,7
52925,7.5,2
100490,6.1,8
267802,6.3,381
258026,6.2,9
237506,7.3,4
15959,6.8,5
202764,0,0
47234,5.8,2
64961,6,104
75452,5.2,31
2324,4,7
374617,6.3,3
361069,4.3,11
378503,4,22
383064,5.5,5
278738,6.1,10
205361,5.5,3
339792,7.5,15
44749,0,0
28340,7.3,8
39449,0,0
37020,7.2,6
270851,6,67
86713,0,0
61686,7.8,2
47325,3.5,2
134908,5.8,9
186372,6.7,14
261581,6.2,126
407897,0,0
36918,10,2
375950,7.8,6
383559,0,0
305956,6.5,13
74199,0,0
369443,7,1
140380,9,2
381034,4.9,8
247488,3.3,20
407048,0,0
144105,4,2
287603,6.6,7
48250,7,2
279842,6.5,17
142966,7.3,7
347105,7.3,22
336736,6,1
33495,4.3,3
246829,5.9,41
239783,6,9
77137,2,1
77147,5.4,7
46028,6.2,5
58773,0.5,1
41583,6,1
124202,5,2
73755,5,1
38289,5,1
42290,5,1
45037,6,2
287982,4.5,2
363969,5.3,3
125926,5.8,4
105734,6.5,3
139195,5.4,11
162818,4,3
197528,6.9,6
128900,6.7,10
119769,5,1
228432,0,0
136238,7.6,16
34527,6.3,6
125882,5.2,3
22615,6.1,4
57500,5.2,3
78098,5.2,3
32034,8.2,3
253817,7.2,44
222454,6.3,12
357786,4.8,54
55426,7.5,8
55431,7.2,40
55430,0,0
55435,4.3,2
55437,3.2,10
55438,6,2
225745,5.8,6
40627,5.9,6
20072,6.4,15
357390,6,110
296917,6.4,7
412214,0,0
357837,7.7,3
316784,0,0
98370,0,0
33714,6.7,44
287623,6,37
135990,8.3,3
184341,7.2,15
280416,4.6,9
410576,6,4
65755,5,1
238204,6.4,17
407965,0,0
358807,6.3,3
352890,5.6,7
59858,5,1
310442,0,0
360321,5,1
356757,4.9,24
316074,7.9,28
333367,5.7,6
273080,6.6,152
43701,5.7,3
290290,6,8
174552,5,25
360809,5.6,44
197446,7.1,29
344906,5,13
115929,5.1,63
366324,6.5,28
315011,7.9,6
174895,5.1,9
132030,6.1,38
394223,6.3,133
402331,8,2
52954,0,0
412678,5.8,5
412519,5,1
36161,5.3,4
164990,6.9,20
40790,5.6,5
351242,6,149
291351,5,3
54837,5.6,26
270251,6.5,2
16257,9.1,9
320037,6.5,25
63186,5,13
36163,8.5,1030
94055,7.7,7
352492,0,0
199644,5.6,54
369202,6.1,19
302818,7.6,17
395985,0,0
51822,3.5,2
85483,7.1,10
372058,0,0
361705,7,1
373397,7,1
63700,5,1
206260,5.9,12
97513,3.3,6
398633,9.5,2
62726,4.1,7
66824,5.9,11
173662,10,1
110669,5,1
172259,6.7,3
34219,5.3,3
50717,6,1
89068,6.3,3
15611,0,0
380734,5.6,4
41025,4.8,9
288503,9,1
27696,6,9
175587,4,14
180095,2.5,1
265314,5,2
253277,4.5,10
111312,6,2
397995,6.8,2
398137,6,3
89984,0,0
44173,0,0
85196,5.9,23
116514,5,1
119374,8.5,2
44328,5.8,9
171346,6.3,2
188001,6.1,18
44868,6.3,3
413232,5.8,24
413235,7.5,2
372640,0,0
295621,6.3,3
382873,5,2
377852,0,0
298662,0,0
20413,0,0
318277,5,2
314404,4,1
169355,5,1
111582,0,0
108220,5.7,33
96700,0,0
128669,7,2
74130,6.1,19
113841,5.1,16
285400,6.7,18
43500,6.2,8
85840,9.3,3
46014,7.3,8
364690,8,3
111031,5.3,3
252853,1,1
22240,4.8,3
22623,6,2
36162,0,0
40235,7.7,9
375573,6.5,2
336212,0,0
114499,0,0
111326,8,1
114503,4,3
102743,0,0
189888,5.4,6
278041,6,3
381691,4.8,5
130062,6,2
410965,8,3
189291,4,2
103218,0,0
60067,5.6,16
108437,6,2
64386,3.4,14
63269,3.7,25
198518,2.7,3
105693,3,5
113629,4.5,12
214041,5.9,26
187744,5.2,31
80441,7.8,5
225940,5.6,14
180680,3.9,8
46040,7.2,44
75896,5.2,9
26153,3.2,20
147767,7.1,26
356191,4.8,4
58051,7.3,4
399814,8.3,5
69775,0,0
168114,4.9,4
351037,4.2,6
411802,7.2,72
188489,0,0
245692,5,4
52046,6.2,29
152625,6,2
210737,6.3,65
411822,6.9,11
365339,7.5,97
352582,3.4,7
390497,5,3
175597,6.5,8
58365,7,1
381069,6,7
47699,6.5,6
340487,6.8,11
392807,6.2,11
377273,7.2,6
259246,6.4,7
37202,6.6,10
73690,0,0
275771,6.2,20
333127,5.3,41
333126,8.5,2
296193,5.8,40
329690,3.4,4
334461,5.6,8
390782,7.6,14
30858,7.8,9
413430,4.4,11
218993,7.8,4
363841,3.4,8
87788,1,1
347033,5.5,6
273856,5.7,36
350839,4.2,14
341106,4,1
254323,0,0
410537,7.2,32
394668,6.1,43
209103,6,3
388256,7.9,7
401294,7,1
329556,8.3,3
129418,6.1,7
248513,8,6
414173,7.5,2
413765,5,2
386501,0,0
384021,7,1
320873,6.3,3
192178,7.5,11
388273,5.2,3
36046,7,10
14631,0,0
32523,6,1
48382,4.8,11
321530,3.2,7
282996,7.8,3294
406231,4.2,11
220809,3.5,12
79640,7,8
196446,4.1,19
414382,6.3,3
279068,0,0
401650,6.7,58
360205,0,0
324786,6.7,3
317903,7.3,4
362430,6.4,7
408546,4,2
18825,2,1
64109,7,1
133569,10,1
371449,4.4,8
414632,6.6,10
178385,0,0
325428,4,2
67255,6.5,5
78163,6.1,9
45554,7.3,3
178382,6.2,16
137381,5.3,3
406052,5.3,3
259719,10,2
35698,5.4,92
93891,5.1,37
164120,5.9,9
395479,5.5,10
88535,5.9,9
91088,6.8,4
334175,5,1
244971,5,1
414827,6,1
250388,6.2,6
395925,6.8,4
65839,0,0
127236,7.1,18
3479,6.8,14
10841,7.8,17
321142,8.1,18
196469,6.2,5
56709,7.8,48
77946,5,2
60085,5.5,40
43422,6.4,93
197725,7.4,12
245003,7.4,18
105325,0,0
352812,8.3,2
73074,5,1
338544,5.4,9
392091,0,0
364615,7,60
370978,8.2,52
55156,4.6,7
352164,5.6,9
255346,5.5,2
345661,5,1
262775,6,1
113693,6,66
406970,5.7,3
373889,6,3
409696,7,1
76475,5.5,3
149459,4.7,10
179272,0,0
97584,8.1,161
47155,6,124
264729,6.6,8
253336,5,3
62392,5.3,2
79964,3,3
41591,6.9,9
336307,4.9,8
88528,0,0
393729,5,1
340945,5.9,158
408194,8.5,6
59053,4.9,590
412660,6.1,16
155706,6.4,81
381066,7.2,6
333372,4.8,2
101566,5.2,5
212508,7.6,92
293767,4.5,103
405203,0,0
351211,7.3,69
381018,4,1
325346,6.5,275
304030,0,0
308704,0,0
103215,6,17
391698,5.8,4
308529,4.7,3
337641,6.9,81
354859,7,3
362293,8.7,3
339419,6.3,18
47413,4.9,193
416124,6.6,5
346134,6.1,340
27620,5.3,14
63762,6.6,16
339405,8,1
151436,5.3,44
127369,6.3,7
381058,7.5,4
284564,6.5,8
414749,7,3
410199,3.6,8
333678,7.1,12
333375,9.2,5
69696,6,5
410876,0,0
56391,5.9,6
162512,5.5,2
138730,7.2,10
405040,6.5,63
56109,0,0
355066,5,1
24007,6.5,9
46149,5.7,37
162899,7,2
40653,6.7,15
191595,6.8,16
106394,5,1
377151,0,0
405265,6.1,13
385654,4.5,2
359870,0,0
329718,6.6,7
231762,7,3
25114,6.2,32
39123,7.1,88
86462,6.6,11
355771,6,6
190681,5,21
329639,5.5,25
52457,5,2
29233,4.5,3
29020,0,0
394412,7,2
390669,5,1
412093,6.7,3
352199,6.5,2
375167,0,0
393857,4.2,46
365707,6.4,5
28659,8.1,50
383914,0,0
104285,6.7,63
124198,6,1
81537,4.5,2
52247,5.6,16
366864,5.8,13
347762,4.1,5
324174,0,0
381028,6.9,8
241928,7.4,7
376166,7.2,9
35701,6.9,7
329802,5.3,198
347666,5.1,31
39922,5.6,76
81477,7,13
413806,7.5,17
40216,6.7,14
72733,6.3,3
18486,2,2
357540,5.7,22
340677,5.6,77
27370,5.9,4
403642,2.7,3
17244,7.3,4
382892,5.8,6
