adult,budget,movie_id,original_title,overview,popularity,release_date,revenue,runtime,tagline,title
FALSE,1000000,9558,King of New York,A former drug lord returns from prison determined to wipe out all his competition and distribute the profits of his operations to New York's poor and lower classes in this stylish and ultra violent modern twist on Robin Hood.,11.230031,7/18/1990,2554476,103,Not everyone who runs a city is elected.,King of New York
FALSE,0,83593,A Paralyzing Fear: The Story of Polio in America,This is a very clear and personalized presentation of the history and human impact of a seriously debilitating disease - one which we in the western world are too often tempted to think of in the past tense.,0.001188,3/4/1998,0,90,,A Paralyzing Fear: The Story of Polio in America
FALSE,0,320011,Men with Guns,"Three losers, Eddie, Lucas and Mamet, are sent to collect some debt at a remote farm. But the thugs there are too hard for them, and they are humiliated. They return for revenge, it gets out of hand, ends with a bloodbath and they are left with a big amount of cocaine. The drugs belong to local mob boss Horace Burke, who sends his son to find them. Cops are also after them.",0.004075,3/6/1998,0,89,,Men with Guns
FALSE,0,26269,Twilight,A retired ex-cop and private detective gets mixed up in murder when he is asked to deliver blackmail money and walks into a 20 year old case involving the mysterious disappearance of an actress' former husband.,9.468224,3/6/1998,0,94,Some people can buy their way out of anything. Except the past.,Twilight
FALSE,60000000,11808,U.S. Marshals,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",8.462364,3/6/1998,102367405,131,The cop who won't stop is back. But this time he's chasing down a lot more than a fugitive.,U.S. Marshals
FALSE,0,6970,Welcome to Woop Woop,A con artist escapes a deal gone wrong in New York and winds up in the Aussie outback in a strange town whose inhabitants are an oddball collection of misfits.,0.569827,8/13/1998,0,106,The hills are alive...,Welcome to Woop Woop
FALSE,0,47452,Love and Death on Long Island,"Giles De'Ath is a widower who doesn't like anything modern. He goes to movies and falls in love with film star, Ronnie Bostock. He then investigates everything about the movie and Ronnie. After that he travels to Long Island city where Ronnie lives and meets him, pretending that Ronnie is a great actor and that's why Giles admires him.",0.785094,1/1/1997,0,93,,Love and Death on Long Island
FALSE,0,18205,El Callejón de los Milagros,"Heated tempers, frustrated desires and dashed hopes plague a diverse group of individuals whose lives cross paths in Mexico City. There is the bar-owner's son, Chava, who yearns to emigrate to America. A poor barber, Abel, is madly in love with the gorgeous Alma, who eventually becomes a high-class prostitute. Finally, there is Susanita, the desperate spinster who pursues many love affairs in hopes of finding a husband.",3.304718,5/5/1995,0,140,The most awarded film in Mexican history.,Midaq Alley
FALSE,0,36943,In God's Hands,"Three pro surfers - gifted Shane, once-great Mickey and rising young star Keoni travel to Madagascar, Bali and Hawaii in search for the ultimate wave.",0.327559,4/24/1998,0,96,To surf 40-foot waves is to put yourself...,In God's Hands
FALSE,0,21736,Everest,"An international team of climbers ascends Mt. Everest in the spring of 1996. The film depicts their lengthy preparations for the climb, their trek to the summit, and their successful return to Base Camp. It also shows many of the challenges the group faced, including avalanches, lack of oxygen, treacherous ice walls, and a deadly blizzard.",2.096835,3/6/1998,76447420,44,Towering above everything you have seen before.,Everest
FALSE,0,17941,Hush,"Jackson and Helen are in love and about to have their first child when they move in with Jackson's mother, Martha, in order to take care of the family estate. But all is not well in this household. Martha is jealous of her son's affection for Helen, and, despite her Southern smile, she's starting to act strangely. As Helen tries to create a happy home life, Martha attempts to divide the family so that Jackson will become hers alone.",8.753233,3/6/1998,0,95,Don't breathe a word.,Hush
FALSE,0,10668,Suicide Kings,"Christopher Walken shines in this cult-favorite dark comedy as Charlie, a former mobster who is abducted by five privileged young men (Sean Patrick Flanery, Johnny Galecki, Jay Mohr, Jeremy Sisto, Henry Thomas) desperate to raise a $2 million ransom to save the sister of a friend. As Charlie plays mind games, however, his captors splinter -- each wondering whether one of their own had a hand in the crime.",9.262719,9/6/1997,0,106,,Suicide Kings
FALSE,0,9313,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",7.960605,3/12/1998,0,132,For the honor of a king. And the destiny of a country. All for one.,The Man in the Iron Mask
FALSE,27000000,42807,The Newton Boys,"Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history.",2.917013,3/26/1998,76000000,113,Four Brothers. Four Criminals. For The Money... They Would Stop At Nothing.,The Newton Boys
FALSE,20000000,617,Wild Things,"When teen-socialite Kelly Van Ryan (Richards) and troubled bad girl Suzie Toller (Campbell) accuse guidance counselor Sam Lombardo (Dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop (Bacon) suspects conspiracy, but nothing is what it seems...",13.924623,3/20/1998,67200000,108,They're dying to play with you.,Wild Things
FALSE,0,36568,Paulie,"Paulie, an intelligent parrot who actually talks, relates the story of his struggle to a Russian immigrant who works as a janitor at the research institute where he is housed and neglected. Paulie's story begins many years earlier when he is given as a gift to a little girl who stutters. Eventually, he teaches the girl to speak correctly but is taken away by her father because he believes the girl cannot distinguish fantasy from reality because she believes the bird can talk. Paulie goes through a series of adventures with a pawn shop owner, an aging widow, a Mexican-American troubadour and a would be thief before being taken to the institute where he now lives",3.913118,4/17/1998,0,91,The Bird is the Word,Paulie
FALSE,0,37272,"A Cool, Dry Place","A single father balances his work as an attorney with the care of his five year old son and his work as a high school basketball coach in rural Kansas, where he moved after his wife abandoned him in Chicago. Just as he starts to develop a new relationship with a veterinarian's assistant, his ex-wife suddenly reappears and wants to re-assert herself in her husband and son's life. On top of the romantic conflict, he is also suddenly presented with the opportunity of a lifetime to join a major firm in Dallas.",0.837313,1/29/1998,0,97,"love, sex and starting over...","A Cool, Dry Place"
FALSE,0,5910,はなび,"A police officer leaves the force in the face of harrowing personal and professional difficulties. Spiraling into a depression, he makes questionable decisions.",5.044722,9/3/1997,0,103,,Fireworks
FALSE,65000000,9440,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",8.455425,3/20/1998,0,143,What went down on the way to the top.,Primary Colors
FALSE,0,53092,"Niagara, Niagara","""Niagra, Niagra"" begins quietly in a drugstore in Poughkeepsie, where Marcie, the film's disarming heroine, likes to shoplift. She literally crashes into Seth, a quiet outsider, also on a shoplifting spree. Marcie invites Seth to accompany her to Canada to find a black hairstyling head. They set off in Seth's beat-up station wagon, destined for a toy store in Toronto. While on the road, Marcie confides to Seth that she has Tourette's syndrome, necessitating a series of detours to liquor stories and pharmacies along the roads of upstate New York.",0.782772,8/30/1997,168462,93,Love can't be controlled.,"Niagara, Niagara"
